Time,RPM,Speed,Temp,CO2,Consum,Honk,Gear
1777084803513,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803545,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803576,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803607,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803637,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803670,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803701,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803731,1159.6,55.0,85.6,236.0,1.0,0,6
1777084803763,1159.6,45.9,85.6,236.0,1.0,0,5
1777084803794,1154.6,45.3,85.6,235.0,1.0,0,5
1777084803826,1152.9,44.9,85.6,235.0,1.0,0,5
1777084803857,1152.2,44.7,85.6,235.0,1.0,0,5
1777084803889,1152.7,44.6,85.6,235.0,1.0,0,5
1777084803919,1152.6,44.5,85.6,235.0,1.0,0,5
1777084803949,1152.6,44.5,85.6,235.0,1.0,0,5
1777084803991,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804012,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804042,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804074,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804106,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804136,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804167,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804200,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804230,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804262,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804293,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804324,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804356,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804387,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804418,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804449,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804479,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804511,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804541,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804572,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804604,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804651,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804667,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804699,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804731,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804762,1152.6,44.5,85.6,235.0,1.0,0,5
1777084804793,1152.6,38.8,85.6,235.0,1.0,0,4
1777084804824,1150.1,38.4,85.6,235.0,1.0,0,4
1777084804855,1149.2,38.2,85.6,235.0,1.0,0,4
1777084804886,1148.9,38.1,85.6,235.0,1.0,0,4
1777084804918,1149.3,38.1,85.6,235.0,1.0,0,4
1777084804950,1149.2,38.1,85.6,235.0,1.0,0,4
1777084804981,1149.2,38.0,85.6,235.0,1.0,0,4
1777084805011,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805043,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805074,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805105,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805138,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805168,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805199,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805230,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805276,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805299,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805324,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805355,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805387,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805419,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805450,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805481,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805512,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805544,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805575,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805606,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805638,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805669,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805701,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805730,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805762,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805793,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805824,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805855,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805896,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805918,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805949,1149.3,38.0,85.6,235.0,1.0,0,4
1777084805981,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806012,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806043,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806074,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806105,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806137,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806169,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806200,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806233,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806263,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806293,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806327,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806357,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806387,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806418,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806450,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806483,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806513,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806555,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806575,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806605,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806637,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806668,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806699,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806731,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806762,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806792,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806823,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806855,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806887,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806919,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806949,1149.3,38.0,85.6,235.0,1.0,0,4
1777084806980,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807010,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807042,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807074,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807105,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807138,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807181,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807199,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807230,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807261,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807293,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807323,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807356,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807387,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807418,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807449,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807480,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807511,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807542,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807572,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807603,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807634,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807666,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807696,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807728,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807759,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807815,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807841,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807861,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807923,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807962,1149.3,38.0,85.6,235.0,1.0,0,4
1777084807980,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808011,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808043,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808075,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808106,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808136,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808167,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808199,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808233,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808260,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808291,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808322,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808355,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808401,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808420,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808449,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808481,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808513,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808544,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808574,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808606,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808636,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808668,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808697,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808729,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808760,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808792,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808823,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808854,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808885,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808915,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808947,1149.3,38.0,85.6,235.0,1.0,0,4
1777084808977,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809026,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809042,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809072,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809103,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809135,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809167,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809198,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809228,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809260,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809291,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809323,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809353,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809383,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809415,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809446,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809476,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809509,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809539,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809572,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809603,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809645,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809667,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809697,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809728,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809759,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809790,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809821,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809852,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809883,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809914,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809945,1149.3,38.0,85.6,235.0,1.0,0,4
1777084809977,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810010,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810041,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810072,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810105,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810135,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810166,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810196,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810228,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810259,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810306,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810322,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810354,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810385,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810416,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810447,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810479,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810510,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810540,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810571,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810603,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810633,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810664,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810694,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810727,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810758,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810789,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810821,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810852,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810884,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810930,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810946,1149.3,38.0,85.6,235.0,1.0,0,4
1777084810978,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811010,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811041,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811072,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811103,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811135,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811166,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811198,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811228,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811259,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811292,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811324,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811356,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811387,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811418,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811450,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811481,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811531,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811547,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811574,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811606,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811638,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811671,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811700,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811732,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811764,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811795,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811826,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811858,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811889,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811921,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811953,1149.3,38.0,85.6,235.0,1.0,0,4
1777084811984,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812016,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812046,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812078,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812109,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812151,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812172,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812204,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812234,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812266,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812297,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812328,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812358,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812390,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812421,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812453,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812484,1149.3,38.0,85.6,235.0,1.0,0,4
1777084812515,1149.3,38.0,85.6,235.0,1.0,0,4
